17473 2452127.0000000  285.930 69.250 1000.980
17473 2452127.2500000  285.730 69.860 1001.380
17473 2452127.5000000  281.960 70.530 1002.910
17473 2452127.7500000  280.900 70.740 1004.300
17473 2452128.0000000  281.020 70.600 1005.880
17473 2452128.2500000  280.320 70.820 1006.410
17473 2452128.5000000  280.950 70.620 1006.710
17473 2452128.7500000  280.400 70.370 1007.000
17473 2452129.0000000  281.840 69.880 1007.080
17473 2452129.2500000  279.390 70.540 1006.010
17473 2452129.5000000  278.520 70.390 1006.310
17473 2452129.7500000  277.690 70.380 1005.860
17473 2452130.0000000  277.730 69.960 1006.050
17473 2452130.2500000  278.380 70.520 1004.430
17473 2452130.5000000  277.360 70.600 1003.670
17473 2452130.7500000  277.930 70.440 1001.910
