20319 2452122.7500000  316.810 42.020 1022.480
20319 2452123.0000000  319.660 42.260 1023.480
20319 2452123.2500000  322.990 42.390 1023.040
20319 2452123.5000000  325.940 42.470 1022.260
20319 2452123.7500000  328.050 42.160 1020.820
20319 2452124.0000000  331.150 42.090 1020.480
20319 2452124.2500000  334.540 42.150 1019.310
20319 2452124.5000000  336.220 41.620 1019.310
20319 2452124.7500000  339.200 41.580 1019.290
20319 2452125.0000000  340.770 40.740 1020.360
20319 2452125.2500000  341.330 39.240 1021.010
