31839 2452262.5000000  297.140 42.810 975.760
31839 2452262.7500000  300.660 45.180 970.760
31839 2452263.0000000  302.310 47.040 972.480
31839 2452263.2500000  303.560 47.880 975.140
31839 2452263.5000000  303.800 49.780 981.350
31839 2452263.7500000  303.010 51.570 985.070
31839 2452264.0000000  302.170 53.950 990.770
31839 2452264.2500000  300.340 56.510 992.870
31839 2452264.5000000  300.100 58.070 995.760
31839 2452264.7500000  300.320 59.290 997.590
31839 2452265.0000000  296.490 63.460 996.320
31839 2452265.2500000  295.800 66.480 994.900
31839 2452265.5000000  288.780 72.730 993.710
31839 2452265.7500000  288.240 75.620 992.070
31839 2452266.0000000  290.100 77.250 994.660
31839 2452266.2500000  294.500 79.330 999.970
