22484 2452196.5000000  269.430 47.660 996.050
22484 2452196.7500000  271.750 48.900 990.670
22484 2452197.0000000  273.750 51.220 987.040
22484 2452197.2500000  275.690 53.530 984.720
22484 2452197.5000000  277.130 55.210 985.180
22484 2452197.7500000  277.830 55.610 984.000
22484 2452198.0000000  279.180 57.390 982.180
22484 2452198.2500000  281.300 60.510 979.290
22484 2452198.5000000  282.480 63.420 976.080
22484 2452198.7500000  281.220 65.280 973.430
22484 2452199.0000000  280.180 66.240 974.890
22484 2452199.2500000  279.820 66.650 979.160
22484 2452199.5000000  280.130 66.730 984.680
22484 2452199.7500000  280.990 66.860 989.090
22484 2452200.0000000  282.020 67.330 991.400
22484 2452200.2500000  282.030 67.980 992.740
22484 2452200.5000000  282.340 68.880 994.820
22484 2452200.7500000  281.800 70.220 998.400
22484 2452201.0000000  283.450 72.010 1001.090
22484 2452201.2500000  285.840 72.700 1005.070
22484 2452201.5000000  289.330 74.010 1007.940
