26933 2452200.7500000  261.070 57.560 989.410
26933 2452201.0000000  262.370 58.230 987.380
26933 2452201.2500000  262.900 58.730 986.130
26933 2452201.5000000  263.030 58.910 987.340
26933 2452201.7500000  263.400 58.770 989.370
26933 2452202.0000000  264.120 58.210 991.610
26933 2452202.2500000  265.940 57.250 993.920
26933 2452202.5000000  268.050 57.190 995.640
26933 2452202.7500000  272.040 57.830 994.130
26933 2452203.0000000  273.410 58.580 993.100
26933 2452203.2500000  274.630 58.650 993.100
26933 2452203.5000000  276.520 59.420 993.650
26933 2452203.7500000  273.950 61.020 993.810
26933 2452204.0000000  273.340 60.640 994.360
26933 2452204.2500000  273.190 60.620 996.050
26933 2452204.5000000  273.040 60.400 998.240
