19754 2452159.0000000  267.430 54.100 1000.320
19754 2452159.2500000  270.740 55.610 997.320
19754 2452159.5000000  274.790 56.240 993.840
19754 2452159.7500000  278.430 57.860 990.410
19754 2452160.0000000  283.000 59.130 987.760
19754 2452160.2500000  286.970 60.300 986.870
19754 2452160.5000000  290.920 61.010 987.380
19754 2452160.7500000  293.130 62.010 988.540
19754 2452161.0000000  294.530 62.870 990.060
19754 2452161.2500000  296.400 63.610 990.070
19754 2452161.5000000  298.060 64.330 989.980
19754 2452161.7500000  299.570 64.680 990.150
19754 2452162.0000000  300.770 65.210 993.480
19754 2452162.2500000  301.510 65.840 997.740
19754 2452162.5000000  297.760 67.380 1001.070
19754 2452162.7500000  298.460 66.770 1001.880
19754 2452163.0000000  300.970 66.490 1003.080
