13286 2452039.5000000  263.430 46.230 1003.250
13286 2452039.7500000  266.510 46.810 1004.820
13286 2452040.0000000  269.760 47.470 1005.990
13286 2452040.2500000  274.770 49.110 1007.490
13286 2452040.5000000  279.580 50.180 1007.420
13286 2452040.7500000  284.080 52.500 1006.390
13286 2452041.0000000  286.020 54.060 1006.800
13286 2452041.2500000  288.560 55.400 1007.330
13286 2452041.5000000  290.530 56.820 1008.580
13286 2452041.7500000  291.280 58.040 1011.370
13286 2452042.0000000  290.340 58.410 1013.430
