17247 2452125.5000000  261.850 62.280 1002.070
17247 2452125.7500000  264.940 62.660 1002.030
17247 2452126.0000000  267.980 62.900 1000.880
17247 2452126.2500000  271.450 64.250 999.420
17247 2452126.5000000  274.590 63.910 999.390
17247 2452126.7500000  279.090 62.010 999.010
17247 2452127.0000000  283.860 61.640 999.560
17247 2452127.2500000  287.260 60.970 999.800
17247 2452127.5000000  292.590 59.360 1000.760
17247 2452127.7500000  299.880 57.180 1000.440
17247 2452128.0000000  302.540 55.610 999.270
17247 2452128.2500000  305.630 57.200 997.400
17247 2452128.5000000  307.580 57.790 996.530
17247 2452128.7500000  307.330 58.630 997.420
17247 2452129.0000000  304.800 59.400 998.650
17247 2452129.2500000  302.460 60.110 999.310
17247 2452129.5000000  300.530 61.080 999.340
17247 2452129.7500000  298.200 61.850 999.140
17247 2452130.0000000  296.810 61.870 999.390
17247 2452130.2500000  289.910 61.090 998.140
17247 2452130.5000000  290.530 60.120 997.740
17247 2452130.7500000  291.090 59.280 996.250
