 8529 2451982.7500000  325.380 49.710 995.120
 8529 2451983.0000000  327.130 46.890 996.620
 8529 2451983.2500000  331.210 46.560 994.620
 8529 2451983.5000000  334.690 46.890 994.970
 8529 2451983.7500000  337.230 46.950 993.140
 8529 2451984.0000000  338.380 47.540 992.630
 8529 2451984.2500000  341.910 47.990 991.320
 8529 2451984.5000000  343.750 49.380 993.130
 8529 2451984.7500000  343.650 50.100 992.430
 8529 2451985.0000000  343.500 49.990 994.580
 8529 2451985.2500000  344.270 49.750 994.790
 8529 2451985.5000000  345.070 49.620 996.120
 8529 2451985.7500000  348.900 49.810 996.040
 8529 2451986.0000000  342.540 48.630 994.570
 8529 2451986.2500000  343.900 48.660 993.050
 8529 2451986.5000000  343.690 49.310 996.110
