 7717 2451973.0000000  324.530 34.470 990.810
 7717 2451973.2500000  329.600 35.480 985.790
 7717 2451973.5000000  333.280 38.390 980.650
 7717 2451973.7500000  335.110 41.550 973.280
 7717 2451974.0000000  332.490 45.100 970.780
 7717 2451974.2500000  333.860 47.610 965.490
 7717 2451974.5000000  333.050 50.510 963.900
 7717 2451974.7500000  331.390 52.940 958.500
 7717 2451975.0000000  327.570 53.230 960.130
 7717 2451975.2500000  334.420 53.100 840.740
 7717 2451975.5000000  330.350 50.740 963.610
 7717 2451975.7500000  333.970 51.760 963.840
