15807 2452103.2500000  287.510 10.350 1011.490
15807 2452103.5000000  287.780 10.420 1010.920
15807 2452103.7500000  283.770 10.320 1011.210
15807 2452104.0000000  283.330 10.070 1010.920
15807 2452104.2500000  284.570 9.680 1008.920
15807 2452104.5000000  284.970 9.590 1008.170
15807 2452104.7500000  284.280 9.990 1009.050
15807 2452105.0000000  282.650 9.960 1008.460
15807 2452105.2500000  287.950 10.610 1008.240
15807 2452105.5000000  288.170 11.030 1009.540
15807 2452105.7500000  288.340 11.880 1010.370
15807 2452106.0000000  287.880 12.380 1011.120
