30716 2452248.2500000  307.240 50.030 1012.590
30716 2452248.5000000  311.630 50.980 1010.780
30716 2452248.7500000  314.420 50.780 1006.800
30716 2452249.0000000  317.340 51.020 1003.760
30716 2452249.2500000  319.560 50.440 1001.310
30716 2452249.5000000  321.880 50.140 999.460
30716 2452249.7500000  324.820 50.220 995.060
30716 2452250.0000000  327.600 51.650 992.350
30716 2452250.2500000  330.760 54.700 988.250
30716 2452250.5000000  333.470 58.040 983.490
30716 2452250.7500000  335.050 61.490 980.040
30716 2452251.0000000  334.700 64.380 975.560
30716 2452251.2500000  340.640 67.040 973.210
30716 2452251.5000000  344.330 69.300 976.170
30716 2452251.7500000  347.120 71.570 979.760
30716 2452252.0000000  351.710 73.530 983.650
30716 2452252.2500000  355.590 75.270 986.790
