25817 2452248.2500000  315.130 37.430 1018.040
25817 2452248.5000000  318.110 38.470 1017.070
25817 2452248.7500000  320.410 39.750 1013.930
25817 2452249.0000000  323.880 41.460 1012.630
25817 2452249.2500000  325.790 43.260 1008.210
25817 2452249.5000000  328.470 45.690 1005.630
25817 2452249.7500000  332.420 48.920 1001.870
25817 2452250.0000000  335.900 52.620 1000.500
25817 2452250.2500000  338.620 56.050 996.590
25817 2452250.5000000  342.720 59.870 995.600
25817 2452250.7500000  343.300 62.750 990.070
