19131 2452150.2500000  356.420 21.340 1003.520
19131 2452150.5000000  355.490 21.820 1006.090
19131 2452150.7500000  354.190 21.880 1006.520
19131 2452151.0000000  353.370 21.650 1007.500
19131 2452151.2500000  352.390 21.300 1004.190
19131 2452151.5000000  351.650 21.740 1007.710
19131 2452151.7500000  344.890 18.060 1008.010
19131 2452152.0000000  344.940 18.220 1009.370
19131 2452152.2500000  345.870 19.450 1005.900
19131 2452152.5000000  345.280 19.760 1008.930
19131 2452152.7500000  343.920 19.650 1009.090
19131 2452153.0000000  344.810 19.690 1011.210
