12706 2452060.0000000  301.090 56.800 1004.020
12706 2452060.2500000  302.650 57.570 1001.680
12706 2452060.5000000  305.690 59.130 1001.020
12706 2452060.7500000  306.690 60.340 1000.650
12706 2452061.0000000  306.260 60.800 1002.410
12706 2452061.2500000  305.590 60.600 1004.990
12706 2452061.5000000  305.120 60.280 1006.410
12706 2452061.7500000  307.060 58.460 1003.340
12706 2452062.0000000  306.660 62.670 1002.050
12706 2452062.2500000  308.260 68.130 998.850
12706 2452062.5000000  306.290 71.570 999.260
12706 2452062.7500000  300.910 74.830 1000.730
12706 2452063.0000000  293.730 76.040 1004.430
12706 2452063.2500000  286.790 76.150 1009.300
