27027 2452267.0000000  312.260 38.870 999.030
27027 2452267.2500000  313.610 38.440 996.720
27027 2452267.5000000  314.700 38.260 996.320
27027 2452267.7500000  316.110 38.070 994.250
27027 2452268.0000000  316.110 38.400 993.990
27027 2452268.2500000  316.800 38.160 991.630
27027 2452268.5000000  315.870 38.500 992.140
27027 2452268.7500000  313.900 38.310 991.810
27027 2452269.0000000  313.400 36.930 993.590
27027 2452269.2500000  314.270 35.170 992.260
27027 2452269.5000000  316.260 33.760 991.920
27027 2452269.7500000  318.660 32.920 990.070
27027 2452270.0000000  320.350 32.790 991.700
27027 2452270.2500000  321.810 33.220 990.560
27027 2452270.5000000  322.430 33.780 992.200
27027 2452270.7500000  323.200 34.560 993.140
27027 2452271.0000000  323.470 34.750 995.820
27027 2452271.2500000  323.760 35.220 995.850
27027 2452271.5000000  324.260 35.040 998.980
27027 2452271.7500000  324.940 34.850 1000.410
27027 2452272.0000000  325.990 34.680 1004.230
27027 2452272.2500000  327.590 33.780 1004.740
27027 2452272.5000000  329.410 34.430 1006.400
27027 2452272.7500000  330.730 33.210 1005.280
