23206 2452155.7500000  308.720 40.760 1008.840
23206 2452156.0000000  310.480 40.710 1009.970
23206 2452156.2500000  311.680 40.440 1009.940
23206 2452156.5000000  312.360 40.270 1010.460
23206 2452156.7500000  312.800 39.920 1010.530
23206 2452157.0000000  313.160 40.080 1011.400
23206 2452157.2500000  312.980 40.310 1011.590
23206 2452157.5000000  312.450 41.100 1011.400
23206 2452157.7500000  312.570 42.130 1011.510
23206 2452158.0000000  312.010 43.130 1011.690
23206 2452158.2500000  310.390 45.980 1009.920
23206 2452158.5000000  310.330 48.280 1006.630
23206 2452158.7500000  310.420 50.550 1003.710
23206 2452159.0000000  313.130 53.290 1003.590
