13315 2452068.7500000  336.200 72.150 1005.610
13315 2452069.0000000  333.980 70.220 1006.460
13315 2452069.2500000  330.690 68.160 1007.030
13315 2452069.5000000  330.370 66.740 1007.210
13315 2452069.7500000  333.730 66.730 1006.500
13315 2452070.0000000  342.950 66.410 1007.820
13315 2452070.2500000  344.480 65.480 1008.490
13315 2452070.5000000  346.720 65.170 1009.870
13315 2452070.7500000  349.070 64.550 1011.740
13315 2452071.0000000  351.840 64.510 1013.710
13315 2452071.2500000  354.480 63.750 1015.140
13315 2452071.5000000  357.420 61.980 1015.060
