31261 2452255.2500000  271.710 73.090 999.050
31261 2452255.5000000  271.100 73.470 1001.280
31261 2452255.7500000  289.350 73.710 999.920
31261 2452256.0000000  301.670 72.130 1001.960
31261 2452256.2500000  302.350 72.660 1004.130
31261 2452256.5000000  301.470 73.030 1005.250
31261 2452256.7500000  295.780 74.620 1005.150
31261 2452257.0000000  289.070 75.050 1001.940
31261 2452257.2500000  285.120 74.630 1001.390
31261 2452257.5000000  286.320 73.650 1005.170
31261 2452257.7500000  290.570 73.280 1008.920
31261 2452258.0000000  293.760 73.890 1010.800
31261 2452258.2500000  294.310 74.500 1012.440
31261 2452258.5000000  294.260 75.090 1014.690
