21001 2452130.7500000  316.500 58.330 997.130
21001 2452131.0000000  317.400 58.760 997.620
21001 2452131.2500000  320.160 59.740 998.140
21001 2452131.5000000  322.080 60.990 998.810
21001 2452131.7500000  323.280 61.530 997.200
21001 2452132.0000000  324.450 62.140 997.300
21001 2452132.2500000  325.600 62.690 996.520
21001 2452132.5000000  326.600 63.190 996.360
21001 2452132.7500000  326.710 63.550 994.900
21001 2452133.0000000  325.560 63.120 995.880
21001 2452133.2500000  325.540 62.620 995.480
21001 2452133.5000000  311.700 63.730 999.750
21001 2452133.7500000  311.400 56.400 1000.660
