23065 2452155.2500000  263.760 53.670 994.570
23065 2452155.5000000  268.410 53.480 993.840
23065 2452155.7500000  271.900 53.070 992.780
23065 2452156.0000000  278.620 52.510 992.860
23065 2452156.2500000  282.720 52.820 993.410
23065 2452156.5000000  286.720 53.070 995.320
23065 2452156.7500000  291.160 54.090 995.120
23065 2452157.0000000  294.590 55.100 996.210
23065 2452157.2500000  298.310 56.020 997.910
23065 2452157.5000000  300.270 56.430 1001.320
23065 2452157.7500000  302.940 57.880 1000.380
23065 2452158.0000000  304.160 58.390 1002.970
23065 2452158.2500000  305.700 58.480 1004.020
23065 2452158.5000000  308.290 58.880 1006.320
23065 2452158.7500000  308.870 56.170 1006.410
