 9338 2452015.2500000  279.490 38.620 1005.320
 9338 2452015.5000000  281.020 38.910 1002.820
 9338 2452015.7500000  286.470 37.260 1000.260
 9338 2452016.0000000  289.900 37.300 999.070
 9338 2452016.2500000  293.210 37.610 998.280
 9338 2452016.5000000  297.230 38.510 997.910
 9338 2452016.7500000  302.060 40.460 996.710
 9338 2452017.0000000  306.710 43.430 998.270
 9338 2452017.2500000  310.270 46.940 997.500
 9338 2452017.5000000  312.910 49.940 997.630
 9338 2452017.7500000  315.200 52.620 996.040
 9338 2452018.0000000  316.940 54.990 997.260
 9338 2452018.2500000  318.470 56.870 998.780
 9338 2452018.5000000  320.260 58.070 1001.960
 9338 2452018.7500000  322.600 59.010 1003.750
 9338 2452019.0000000  324.280 60.780 1006.090
 9338 2452019.2500000  324.450 63.140 1005.810
 9338 2452019.5000000  310.120 63.740 998.940
 9338 2452019.7500000  309.040 63.820 993.070
 9338 2452020.0000000  309.080 64.030 993.120
