12496 2452057.0000000  343.270 60.110 1000.780
12496 2452057.2500000  345.730 61.220 1000.990
12496 2452057.5000000  346.840 61.960 1002.010
12496 2452057.7500000  347.070 62.280 1002.710
12496 2452058.0000000  344.780 62.120 1003.210
12496 2452058.2500000  346.370 62.120 1002.850
12496 2452058.5000000  347.970 62.310 1003.650
12496 2452058.7500000  348.140 62.500 1005.470
12496 2452059.0000000  345.250 62.480 1007.340
12496 2452059.2500000  345.760 62.630 1008.260
12496 2452059.5000000  347.050 62.970 1008.740
12496 2452059.7500000  347.430 63.410 1008.130
