31053 2452252.7500000  287.720 38.570 1009.640
31053 2452253.0000000  292.520 39.380 1007.160
31053 2452253.2500000  297.340 40.420 1002.990
31053 2452253.5000000  301.970 40.950 1000.520
31053 2452253.7500000  306.080 41.360 994.280
31053 2452254.0000000  310.170 41.540 989.860
31053 2452254.2500000  314.220 42.210 982.860
31053 2452254.5000000  317.810 42.630 980.040
31053 2452254.7500000  320.810 43.360 978.230
31053 2452255.0000000  322.910 43.670 978.870
31053 2452255.2500000  324.330 44.430 980.030
31053 2452255.5000000  324.950 44.830 983.110
31053 2452255.7500000  325.540 45.270 982.040
31053 2452256.0000000  326.540 45.570 983.540
31053 2452256.2500000  327.370 46.150 981.840
31053 2452256.5000000  328.200 47.130 982.330
