29797 2452237.0000000  260.010 37.210 991.840
29797 2452237.2500000  261.560 38.510 990.590
29797 2452237.5000000  262.380 40.060 990.970
29797 2452237.7500000  262.970 39.850 991.200
29797 2452238.0000000  264.550 40.640 987.910
29797 2452238.2500000  265.730 42.180 987.270
29797 2452238.5000000  267.580 44.320 990.160
29797 2452238.7500000  269.370 45.980 991.190
29797 2452239.0000000  271.410 46.660 994.070
29797 2452239.2500000  278.020 49.220 998.920
29797 2452239.5000000  282.310 51.270 1001.220
29797 2452239.7500000  285.950 52.260 1002.680
29797 2452240.0000000  290.600 53.120 1005.170
29797 2452240.2500000  295.390 53.690 1005.490
29797 2452240.5000000  304.260 54.860 1005.230
29797 2452240.7500000  310.400 55.790 1002.950
29797 2452241.0000000  314.940 56.260 1002.990
