13113 2452066.0000000  300.060 40.080 1012.780
13113 2452066.2500000  302.290 40.610 1011.170
13113 2452066.5000000  303.890 41.360 1009.730
13113 2452066.7500000  304.540 42.850 1008.040
13113 2452067.0000000  304.910 43.800 1006.830
13113 2452067.2500000  305.150 44.540 1004.870
13113 2452067.5000000  304.910 45.250 1003.710
13113 2452067.7500000  305.260 46.110 1001.310
13113 2452068.0000000  304.720 47.150 1001.110
13113 2452068.2500000  303.690 48.310 1000.790
13113 2452068.5000000  303.360 48.800 1000.580
13113 2452068.7500000  303.210 49.090 998.980
13113 2452069.0000000  303.720 49.520 997.970
13113 2452069.2500000  304.180 49.860 997.520
13113 2452069.5000000  304.630 50.580 997.180
13113 2452069.7500000  304.930 51.140 996.590
13113 2452070.0000000  305.180 51.850 997.050
13113 2452070.2500000  305.040 52.490 997.740
13113 2452070.5000000  305.560 53.120 999.010
13113 2452070.7500000  305.940 54.010 999.110
13113 2452071.0000000  305.500 55.270 1000.420
13113 2452071.2500000  305.450 55.860 1002.110
13113 2452071.5000000  305.670 56.200 1004.110
13113 2452071.7500000  305.880 56.150 1005.610
13113 2452072.0000000  305.860 56.330 1007.590
13113 2452072.2500000  305.500 56.460 1009.680
13113 2452072.5000000  304.280 56.640 1011.060
