16910 2452119.7500000  358.540 20.930 1004.550
16910 2452120.0000000  357.270 21.170 1004.550
16910 2452120.2500000  355.070 20.400 1001.120
16910 2452120.5000000  353.370 20.660 1003.430
16910 2452120.7500000  352.140 20.270 1003.510
16910 2452121.0000000  350.650 19.780 1005.070
16910 2452121.2500000  347.890 19.100 1002.380
16910 2452121.5000000  346.370 19.080 1005.220
16910 2452121.7500000  345.340 19.080 1006.620
16910 2452122.0000000  344.620 19.710 1009.280
16910 2452122.2500000  344.390 20.660 1008.750
16910 2452122.5000000  346.140 22.750 1012.440
