27471 2452205.7500000  269.660 42.550 999.200
27471 2452206.0000000  274.000 44.400 996.320
27471 2452206.2500000  277.440 45.940 995.070
27471 2452206.5000000  281.600 47.570 996.740
27471 2452206.7500000  285.870 48.700 998.190
27471 2452207.0000000  288.910 49.770 1001.550
27471 2452207.2500000  291.350 51.260 1002.990
27471 2452207.5000000  297.090 50.820 1004.740
27471 2452207.7500000  300.900 51.490 1003.930
27471 2452208.0000000  304.640 51.520 1004.070
27471 2452208.2500000  308.120 51.120 1006.110
27471 2452208.5000000  309.430 51.470 1009.970
