25725 2452246.5000000  299.580 39.530 1018.080
25725 2452246.7500000  304.480 40.850 1015.660
25725 2452247.0000000  309.440 42.090 1013.470
25725 2452247.2500000  316.100 44.280 1009.590
25725 2452247.5000000  322.720 46.200 1006.550
25725 2452247.7500000  328.680 48.130 1001.670
25725 2452248.0000000  334.830 49.670 1001.550
25725 2452248.2500000  340.860 51.030 1001.600
25725 2452248.5000000  347.000 52.600 1001.400
25725 2452248.7500000  352.800 53.660 1000.940
25725 2452249.0000000  358.420 53.950 1003.390
