22045 2452190.7500000  318.230 58.720 995.990
22045 2452191.0000000  319.070 60.480 994.200
22045 2452191.2500000  321.350 62.040 989.940
22045 2452191.5000000  324.950 63.810 984.360
22045 2452191.7500000  328.490 65.660 976.030
22045 2452192.0000000  328.070 66.780 970.360
22045 2452192.2500000  324.020 65.810 970.080
22045 2452192.5000000  324.900 65.110 971.390
22045 2452192.7500000  327.360 65.430 973.790
22045 2452193.0000000  330.130 66.120 975.140
22045 2452193.2500000  331.900 66.500 974.950
22045 2452193.5000000  334.440 67.130 976.700
22045 2452193.7500000  336.350 68.240 977.520
22045 2452194.0000000  332.170 70.380 978.330
