23591 2452160.0000000  282.920 59.570 988.020
23591 2452160.2500000  286.600 60.640 986.520
23591 2452160.5000000  290.400 61.230 987.220
23591 2452160.7500000  292.660 62.190 987.850
23591 2452161.0000000  293.660 63.210 990.050
23591 2452161.2500000  295.720 63.890 989.680
23591 2452161.5000000  298.140 63.980 989.410
23591 2452161.7500000  299.050 64.340 989.770
23591 2452162.0000000  300.820 65.230 993.080
23591 2452162.2500000  301.310 66.480 996.910
23591 2452162.5000000  301.010 67.250 1000.440
23591 2452162.7500000  297.070 66.620 1002.270
23591 2452163.0000000  301.190 66.600 1002.490
23591 2452163.2500000  303.850 66.490 1003.680
