20312 2452167.2500000  262.240 70.080 996.100
20312 2452167.5000000  264.570 70.040 998.070
20312 2452167.7500000  265.800 69.960 999.230
20312 2452168.0000000  266.430 69.960 1000.660
20312 2452168.2500000  267.040 69.870 1002.140
20312 2452168.5000000  268.770 69.380 1002.850
20312 2452168.7500000  273.040 67.850 1002.390
20312 2452169.0000000  275.290 65.940 1002.020
20312 2452169.2500000  275.400 65.200 1002.120
20312 2452169.5000000  276.300 64.110 1002.720
20312 2452169.7500000  277.060 63.160 1002.940
