24223 2452222.2500000  264.970 78.100 1008.020
24223 2452222.5000000  265.510 77.940 1001.500
24223 2452222.7500000  266.350 77.490 993.350
24223 2452223.0000000  264.400 75.780 991.280
24223 2452223.2500000  268.070 75.430 987.440
24223 2452223.5000000  271.570 76.410 986.400
24223 2452223.7500000  271.340 75.750 992.110
24223 2452224.0000000  269.390 74.540 998.610
24223 2452224.2500000  267.710 72.150 1003.720
24223 2452224.5000000  269.620 70.710 1008.350
24223 2452224.7500000  271.220 69.650 1011.400
