29265 2452229.2500000  301.300 72.780 1000.320
29265 2452229.5000000  300.660 73.840 994.100
29265 2452229.7500000  301.300 74.010 988.410
29265 2452230.0000000  300.410 74.710 989.610
29265 2452230.2500000  295.700 75.210 994.490
29265 2452230.5000000  295.550 75.080 1000.480
29265 2452230.7500000  295.670 74.860 1004.020
29265 2452231.0000000  299.040 73.670 1004.570
29265 2452231.2500000  301.290 72.940 1001.210
29265 2452231.5000000  299.260 73.810 1000.970
29265 2452231.7500000  298.480 73.960 1000.830
29265 2452232.0000000  311.580 70.260 984.060
