12117 2452025.7500000  286.640 33.770 1014.820
12117 2452026.0000000  286.410 32.580 1013.320
12117 2452026.2500000  288.030 34.050 1011.780
12117 2452026.5000000  289.350 35.430 1008.830
12117 2452026.7500000  290.560 36.530 1006.530
12117 2452027.0000000  291.830 37.300 1004.900
12117 2452027.2500000  293.920 38.720 1004.030
12117 2452027.5000000  296.530 41.430 1003.110
12117 2452027.7500000  298.900 43.820 998.710
12117 2452028.0000000  301.500 46.890 996.460
12117 2452028.2500000  304.580 49.740 992.510
12117 2452028.5000000  307.920 53.560 992.220
12117 2452028.7500000  309.450 56.840 985.150
12117 2452029.0000000  310.100 59.210 982.240
12117 2452029.2500000  310.560 60.450 984.140
12117 2452029.5000000  312.410 61.840 991.080
12117 2452029.7500000  319.030 63.300 991.140
12117 2452030.0000000  321.630 63.990 992.580
