 9018 2451988.5000000  329.500 44.330 979.250
 9018 2451988.7500000  332.430 46.190 971.200
 9018 2451989.0000000  332.900 48.250 969.890
 9018 2451989.2500000  332.720 49.440 966.910
 9018 2451989.5000000  331.690 49.930 967.400
 9018 2451989.7500000  330.100 49.830 965.300
 9018 2451990.0000000  328.790 49.080 965.850
 9018 2451990.2500000  328.530 48.210 966.760
 9018 2451990.5000000  329.040 47.430 970.770
 9018 2451990.7500000  330.260 46.880 969.720
 9018 2451991.0000000  331.820 46.710 971.940
 9018 2451991.2500000  333.540 47.070 972.010
 9018 2451991.5000000  334.840 47.620 975.260
 9018 2451991.7500000  335.020 48.110 975.930
 9018 2451992.0000000  334.870 48.180 979.290
 9018 2451992.2500000  335.110 47.910 981.530
 9018 2451992.5000000  335.730 47.310 985.080
 9018 2451992.7500000  335.960 47.130 985.900
 9018 2451993.0000000  336.120 46.480 989.400
 9018 2451993.2500000  337.370 45.660 991.720
 9018 2451993.5000000  338.400 44.640 995.010
 9018 2451993.7500000  340.280 43.770 997.980
 9018 2451994.0000000  343.040 42.140 1002.670
