 8299 2451980.0000000  291.030 55.030 1000.030
 8299 2451980.2500000  292.130 52.760 997.820
 8299 2451980.5000000  295.080 50.900 998.790
 8299 2451980.7500000  297.660 50.000 999.930
 8299 2451981.0000000  300.830 48.990 1001.990
 8299 2451981.2500000  305.000 47.420 1000.940
 8299 2451981.5000000  309.600 47.240 996.680
 8299 2451981.7500000  312.270 48.530 991.470
 8299 2451982.0000000  314.340 49.040 991.370
 8299 2451982.2500000  316.300 49.170 992.840
 8299 2451982.5000000  318.930 48.460 995.610
 8299 2451982.7500000  323.030 48.370 995.610
 8299 2451983.0000000  330.390 50.010 992.910
 8299 2451983.2500000  332.810 50.270 990.790
 8299 2451983.5000000  334.870 50.700 990.880
 8299 2451983.7500000  334.170 50.010 990.040
 8299 2451984.0000000  334.350 47.990 992.080
 8299 2451984.2500000  337.790 46.010 993.780
 8299 2451984.5000000  341.050 44.850 995.750
 8299 2451984.7500000  346.030 43.940 996.510
 8299 2451985.0000000  348.710 43.820 998.610
 8299 2451985.2500000  350.530 48.930 995.960
