23635 2452213.7500000  277.220 14.170 1008.910
23635 2452214.0000000  276.350 13.960 1008.320
23635 2452214.2500000  277.390 15.100 1007.760
23635 2452214.5000000  276.720 15.500 1006.830
23635 2452214.7500000  277.240 15.980 1007.970
23635 2452215.0000000  276.700 16.660 1008.040
23635 2452215.2500000  276.320 17.300 1006.780
23635 2452215.5000000  276.010 17.290 1006.070
23635 2452215.7500000  276.400 17.250 1005.560
23635 2452216.0000000  276.500 17.570 1005.660
23635 2452216.2500000  275.890 18.180 1004.870
23635 2452216.5000000  275.840 18.350 1005.120
23635 2452216.7500000  275.910 18.520 1005.180
23635 2452217.0000000  275.630 18.720 1004.900
23635 2452217.2500000  276.140 18.790 1002.950
23635 2452217.5000000  276.530 19.150 1001.400
23635 2452217.7500000  277.550 19.700 1000.570
23635 2452218.0000000  278.190 19.820 999.430
23635 2452218.2500000  278.270 20.810 998.300
23635 2452218.5000000  278.970 21.560 998.890
23635 2452218.7500000  280.090 22.570 998.880
23635 2452219.0000000  281.080 23.660 998.230
23635 2452219.2500000  284.610 25.970 997.680
23635 2452219.5000000  285.890 26.300 997.050
23635 2452219.7500000  289.100 27.280 998.030
23635 2452220.0000000  291.210 27.410 1001.150
23635 2452220.2500000  296.320 30.870 999.320
23635 2452220.5000000  300.130 33.430 999.790
23635 2452220.7500000  303.140 37.400 993.840
23635 2452221.0000000  305.010 42.490 987.170
