28384 2452217.5000000  331.100 65.930 1013.220
28384 2452217.7500000  331.770 65.830 1015.260
28384 2452218.0000000  332.380 65.790 1015.310
28384 2452218.2500000  332.590 65.620 1013.580
28384 2452218.5000000  334.350 65.460 1010.060
28384 2452218.7500000  335.400 65.950 1008.760
28384 2452219.0000000  338.180 65.520 1009.560
28384 2452219.2500000  340.360 65.060 1010.360
28384 2452219.5000000  346.100 63.350 1007.540
28384 2452219.7500000  348.830 63.510 1003.270
28384 2452220.0000000  353.140 62.840 1000.740
28384 2452220.2500000  358.580 62.250 996.500
