29543 2452232.7500000  280.510 49.150 1006.270
29543 2452233.0000000  281.490 48.480 1005.070
29543 2452233.2500000  285.830 49.700 1000.570
29543 2452233.5000000  288.480 50.650 998.410
29543 2452233.7500000  291.350 52.580 995.580
29543 2452234.0000000  293.420 53.650 993.010
29543 2452234.2500000  295.710 54.970 989.870
29543 2452234.5000000  298.710 57.380 986.830
29543 2452234.7500000  299.440 59.420 979.420
29543 2452235.0000000  299.850 61.480 973.070
29543 2452235.2500000  300.870 63.590 967.200
29543 2452235.5000000  294.440 61.630 986.730
