31777 2452261.7500000  301.490 58.700 996.670
31777 2452262.0000000  299.380 58.110 992.900
31777 2452262.2500000  296.010 58.420 991.530
31777 2452262.5000000  291.860 59.150 991.430
31777 2452262.7500000  288.180 59.090 989.990
31777 2452263.0000000  291.920 60.170 989.930
31777 2452263.2500000  286.910 60.620 991.240
31777 2452263.5000000  283.980 60.870 993.790
31777 2452263.7500000  282.460 61.340 994.840
31777 2452264.0000000  281.910 61.630 996.280
31777 2452264.2500000  282.260 62.360 996.680
