10879 2452011.0000000  313.780 53.760 994.080
10879 2452011.2500000  313.580 52.430 993.910
10879 2452011.5000000  314.820 52.320 994.970
10879 2452011.7500000  319.050 55.430 992.250
10879 2452012.0000000  320.510 57.270 993.150
10879 2452012.2500000  321.800 59.090 993.880
10879 2452012.5000000  323.980 60.570 995.470
10879 2452012.7500000  325.790 62.410 996.690
10879 2452013.0000000  329.680 63.500 996.680
10879 2452013.2500000  335.010 64.840 998.620
10879 2452013.5000000  337.470 64.550 1003.160
10879 2452013.7500000  337.620 63.900 1008.190
10879 2452014.0000000  346.400 62.890 1007.280
