12858 2452062.2500000  309.930 41.850 1012.980
12858 2452062.5000000  311.070 42.570 1012.390
12858 2452062.7500000  311.160 43.670 1010.710
12858 2452063.0000000  311.040 42.070 1011.570
12858 2452063.2500000  311.950 41.340 1011.290
12858 2452063.5000000  312.860 41.170 1011.490
12858 2452063.7500000  313.610 41.060 1010.660
12858 2452064.0000000  314.140 40.860 1012.220
12858 2452064.2500000  314.130 40.840 1012.830
12858 2452064.5000000  314.330 39.990 1014.300
12858 2452064.7500000  316.220 38.480 1013.590
12858 2452065.0000000  319.620 39.600 1014.230
12858 2452065.2500000  321.560 39.730 1012.670
12858 2452065.5000000  322.370 40.760 1012.210
12858 2452065.7500000  321.900 40.730 1010.180
12858 2452066.0000000  321.980 40.570 1011.060
12858 2452066.2500000  322.410 40.820 1010.690
12858 2452066.5000000  323.020 41.040 1011.220
12858 2452066.7500000  323.580 41.160 1009.860
12858 2452067.0000000  324.330 41.480 1010.170
12858 2452067.2500000  324.890 41.970 1009.820
12858 2452067.5000000  325.690 42.170 1010.470
12858 2452067.7500000  325.930 42.290 1009.440
