16725 2452080.2500000  358.500 20.400 1002.030
16725 2452080.5000000  357.820 20.420 1004.730
16725 2452080.7500000  357.820 21.240 1005.430
16725 2452081.0000000  358.460 22.520 1005.910
16725 2452081.2500000  357.950 22.250 1003.700
16725 2452081.5000000  358.180 21.930 1005.990
16725 2452081.7500000  357.810 22.480 1006.190
16725 2452082.0000000  357.510 22.950 1005.790
16725 2452082.2500000  356.980 23.090 1002.560
16725 2452082.5000000  357.080 23.280 1005.270
16725 2452082.7500000  357.140 23.520 1006.440
16725 2452083.0000000  356.500 23.620 1007.110
16725 2452083.2500000  356.180 23.940 1004.890
16725 2452083.5000000  354.610 27.620 1008.380
16725 2452083.7500000  354.690 28.000 1009.760
16725 2452084.0000000  355.780 27.650 1009.640
