14852 2452058.0000000  351.850 33.280 1015.550
14852 2452058.2500000  352.220 33.960 1015.090
14852 2452058.5000000  348.550 30.630 1016.410
14852 2452058.7500000  350.390 33.450 1015.120
14852 2452059.0000000  351.520 33.250 1015.370
14852 2452059.2500000  351.600 33.910 1013.850
14852 2452059.5000000  350.820 33.940 1014.750
14852 2452059.7500000  350.900 34.160 1013.350
14852 2452060.0000000  353.300 39.210 1015.470
14852 2452060.2500000  354.310 39.280 1012.650
14852 2452060.5000000  352.490 38.750 1014.620
