29347 2452230.2500000  332.350 29.690 1014.070
29347 2452230.5000000  331.760 31.560 1013.330
29347 2452230.7500000  330.440 32.990 1010.270
29347 2452231.0000000  329.590 33.180 1009.530
29347 2452231.2500000  329.540 32.580 1006.460
29347 2452231.5000000  330.430 31.840 1006.650
29347 2452231.7500000  331.430 31.260 1004.560
29347 2452232.0000000  332.830 30.720 1006.590
29347 2452232.2500000  333.950 30.280 1006.730
29347 2452232.5000000  335.590 29.810 1009.300
29347 2452232.7500000  336.730 29.640 1008.370
29347 2452233.0000000  337.940 29.420 1010.670
29347 2452233.2500000  339.170 28.920 1009.390
29347 2452233.5000000  340.350 28.530 1011.140
29347 2452233.7500000  341.480 27.860 1010.260
29347 2452234.0000000  342.880 27.400 1011.840
29347 2452234.2500000  344.190 26.780 1010.660
29347 2452234.5000000  344.990 26.510 1012.210
