10669 2452032.2500000  313.360 44.730 1009.340
10669 2452032.5000000  313.930 46.320 1007.720
10669 2452032.7500000  313.580 47.980 1002.950
10669 2452033.0000000  312.320 48.580 1001.860
10669 2452033.2500000  312.440 48.880 998.970
10669 2452033.5000000  313.570 50.380 999.580
10669 2452033.7500000  312.110 53.160 993.530
10669 2452034.0000000  312.580 54.070 989.150
10669 2452034.2500000  315.320 55.680 986.070
10669 2452034.5000000  315.430 56.990 986.150
10669 2452034.7500000  315.780 58.500 986.490
