10863 2452035.0000000  353.980 28.700 1012.580
10863 2452035.2500000  354.310 29.000 1009.610
10863 2452035.5000000  355.260 29.230 1011.720
10863 2452035.7500000  355.590 29.420 1011.480
10863 2452036.0000000  356.250 29.990 1011.230
10863 2452036.2500000  356.050 30.220 1007.820
10863 2452036.5000000  356.830 29.910 1010.410
10863 2452036.7500000  358.420 29.090 1010.140
10863 2452037.0000000  358.160 29.450 1009.950
10863 2452037.2500000  356.210 29.360 1006.950
10863 2452037.5000000  357.180 29.520 1008.730
10863 2452037.7500000  359.360 28.870 1008.920
10863 2452038.0000000  356.660 29.900 1008.650
10863 2452038.2500000  356.210 30.160 1005.200
10863 2452038.5000000  356.870 30.520 1007.270
10863 2452038.7500000  356.940 30.570 1007.430
10863 2452039.0000000  357.160 30.900 1006.700
10863 2452039.2500000  358.210 31.130 1003.990
