16126 2452073.0000000  292.090 31.950 1014.620
16126 2452073.2500000  294.290 31.580 1015.540
16126 2452073.5000000  297.710 30.960 1014.140
16126 2452073.7500000  300.040 31.120 1014.200
16126 2452074.0000000  301.450 31.280 1013.650
16126 2452074.2500000  302.510 32.150 1014.440
16126 2452074.5000000  303.340 32.720 1014.740
16126 2452074.7500000  303.800 33.480 1015.500
16126 2452075.0000000  304.060 34.390 1016.000
16126 2452075.2500000  304.000 34.930 1015.910
16126 2452075.5000000  303.420 35.310 1016.800
16126 2452075.7500000  303.240 35.340 1016.340
16126 2452076.0000000  303.200 35.570 1016.960
16126 2452076.2500000  303.230 36.310 1017.370
