31235 2452255.5000000  262.220 48.070 1007.150
31235 2452255.7500000  264.440 50.010 1007.710
31235 2452256.0000000  267.070 51.090 1009.110
31235 2452256.2500000  270.980 51.690 1008.690
31235 2452256.5000000  275.740 53.310 1007.430
31235 2452256.7500000  278.140 54.080 1004.750
31235 2452257.0000000  280.210 54.680 1001.780
31235 2452257.2500000  281.330 55.030 998.600
31235 2452257.5000000  283.060 55.280 996.300
31235 2452257.7500000  285.620 55.570 995.730
31235 2452258.0000000  287.170 56.140 999.200
31235 2452258.2500000  289.310 56.420 1001.780
