19230 2452151.5000000  358.340 23.660 1007.590
19230 2452151.7500000  358.150 24.280 1007.370
19230 2452152.0000000  358.350 24.410 1007.170
19230 2452152.2500000  358.200 23.720 1003.620
19230 2452152.5000000  358.020 23.390 1005.400
19230 2452152.7500000  357.660 23.480 1004.810
19230 2452153.0000000  357.710 23.070 1005.790
19230 2452153.2500000  357.370 22.170 1002.120
19230 2452153.5000000  356.640 22.260 1004.590
19230 2452153.7500000  356.580 22.750 1004.060
19230 2452154.0000000  356.450 23.040 1004.840
19230 2452154.2500000  355.570 21.950 1001.620
19230 2452154.5000000  355.550 22.720 1003.960
19230 2452154.7500000  355.570 23.450 1004.000
19230 2452155.0000000  355.300 23.770 1005.010
19230 2452155.2500000  354.620 22.390 1001.770
19230 2452155.5000000  354.190 22.650 1004.880
19230 2452155.7500000  354.000 22.410 1005.910
19230 2452156.0000000  354.180 22.600 1007.110
19230 2452156.2500000  353.400 21.370 1003.860
19230 2452156.5000000  352.970 21.850 1007.330
19230 2452156.7500000  352.110 21.810 1008.100
19230 2452157.0000000  351.820 22.100 1009.830
19230 2452157.2500000  350.690 21.240 1006.950
19230 2452157.5000000  350.670 22.010 1010.080
