25589 2452244.2500000  279.550 69.310 1002.700
25589 2452244.5000000  280.590 67.630 1004.090
25589 2452244.7500000  281.290 66.040 1003.290
25589 2452245.0000000  285.360 64.550 1002.590
25589 2452245.2500000  289.060 63.880 1001.490
25589 2452245.5000000  293.610 62.680 999.220
25589 2452245.7500000  298.250 62.510 996.590
25589 2452246.0000000  302.140 62.560 994.740
25589 2452246.2500000  304.190 63.200 993.060
25589 2452246.5000000  305.560 63.520 992.610
25589 2452246.7500000  305.960 63.880 994.460
25589 2452247.0000000  306.470 63.830 996.130
25589 2452247.2500000  306.040 63.200 997.300
25589 2452247.5000000  307.110 62.030 999.380
25589 2452247.7500000  310.750 60.640 998.190
