10282 2452029.7500000  260.170 67.310 979.360
10282 2452030.0000000  262.230 68.260 977.100
10282 2452030.2500000  265.510 68.820 977.610
10282 2452030.5000000  270.710 69.280 977.620
10282 2452030.7500000  275.290 70.160 977.260
10282 2452031.0000000  276.270 70.810 980.110
10282 2452031.2500000  278.590 71.580 986.710
10282 2452031.5000000  285.070 73.220 990.570
10282 2452031.7500000  285.640 74.090 994.680
10282 2452032.0000000  286.010 74.340 998.790
10282 2452032.2500000  287.180 74.700 1001.670
10282 2452032.5000000  288.640 74.790 1003.960
10282 2452032.7500000  291.030 74.900 1003.520
10282 2452033.0000000  294.750 76.140 1003.780
10282 2452033.2500000  298.960 78.990 1004.150
10282 2452033.5000000  322.210 80.930 1005.350
10282 2452033.7500000  331.930 79.670 1006.080
