10850 2452034.7500000  292.360 42.660 1012.390
10850 2452035.0000000  296.870 42.920 1011.780
10850 2452035.2500000  299.470 42.150 1011.100
10850 2452035.5000000  302.160 41.520 1011.820
10850 2452035.7500000  304.730 41.230 1011.570
10850 2452036.0000000  306.760 41.150 1012.860
10850 2452036.2500000  309.350 41.330 1014.080
10850 2452036.5000000  311.930 42.020 1015.550
10850 2452036.7500000  314.870 44.090 1014.850
10850 2452037.0000000  318.190 46.890 1014.050
10850 2452037.2500000  321.170 49.700 1009.990
10850 2452037.5000000  323.240 52.700 1005.760
10850 2452037.7500000  324.660 55.210 998.680
10850 2452038.0000000  325.370 57.090 994.220
10850 2452038.2500000  325.790 58.690 987.800
10850 2452038.5000000  325.290 59.780 985.200
10850 2452038.7500000  324.770 60.850 984.940
10850 2452039.0000000  323.710 61.460 989.820
10850 2452039.2500000  323.120 61.280 997.230
10850 2452039.5000000  322.590 60.720 1005.820
10850 2452039.7500000  322.210 59.540 1012.470
