14097 2452079.7500000  333.690 41.810 1011.990
14097 2452080.0000000  333.570 41.820 1013.160
14097 2452080.2500000  332.930 41.200 1012.100
14097 2452080.5000000  333.250 41.650 1012.190
14097 2452080.7500000  332.370 43.390 1010.360
14097 2452081.0000000  331.880 44.490 1009.370
14097 2452081.2500000  331.450 45.430 1006.700
14097 2452081.5000000  331.670 45.990 1005.900
14097 2452081.7500000  332.300 46.630 1004.060
14097 2452082.0000000  333.200 47.540 1004.830
14097 2452082.2500000  333.960 48.840 1005.230
14097 2452082.5000000  334.910 50.210 1005.390
14097 2452082.7500000  334.740 51.920 1002.790
14097 2452083.0000000  333.620 53.170 1001.250
14097 2452083.2500000  332.740 53.330 999.490
14097 2452083.5000000  333.420 53.920 999.170
14097 2452083.7500000  333.600 54.150 998.400
14097 2452084.0000000  334.110 54.300 999.860
14097 2452084.2500000  334.800 54.650 1000.760
14097 2452084.5000000  335.670 55.060 1001.810
14097 2452084.7500000  336.730 55.720 1001.700
14097 2452085.0000000  337.400 56.770 1003.740
14097 2452085.2500000  337.800 57.550 1006.000
14097 2452085.5000000  338.440 58.430 1008.130
14097 2452085.7500000  339.800 59.000 1009.510
14097 2452086.0000000  340.680 59.780 1011.770
14097 2452086.2500000  341.600 60.490 1013.650
14097 2452086.5000000  342.250 61.040 1015.160
14097 2452086.7500000  343.110 61.340 1015.660
14097 2452087.0000000  343.940 61.550 1015.570
14097 2452087.2500000  340.990 64.990 1015.760
