 9054 2452011.2500000  284.950 9.230 1009.220
 9054 2452011.5000000  284.030 9.590 1009.130
 9054 2452011.7500000  284.030 10.000 1009.910
 9054 2452012.0000000  283.200 9.770 1010.570
 9054 2452012.2500000  284.250 9.480 1009.470
 9054 2452012.5000000  283.910 9.730 1009.370
 9054 2452012.7500000  283.890 9.880 1010.690
 9054 2452013.0000000  282.430 9.720 1011.380
 9054 2452013.2500000  284.380 9.310 1009.900
 9054 2452013.5000000  284.340 9.480 1009.080
 9054 2452013.7500000  284.290 9.810 1009.340
 9054 2452014.0000000  283.800 9.830 1010.090
 9054 2452014.2500000  284.830 9.690 1009.340
