13954 2452077.5000000  288.520 58.790 998.430
13954 2452077.7500000  290.900 60.280 997.870
13954 2452078.0000000  294.020 60.830 999.220
13954 2452078.2500000  297.900 57.830 1002.070
13954 2452078.5000000  299.080 57.990 1003.250
13954 2452078.7500000  302.110 55.860 1003.500
13954 2452079.0000000  303.850 55.450 1003.080
13954 2452079.2500000  305.390 55.440 1002.930
13954 2452079.5000000  307.680 55.830 1002.220
13954 2452079.7500000  309.550 57.070 1000.330
13954 2452080.0000000  311.410 57.900 999.900
13954 2452080.2500000  312.710 58.330 1000.130
13954 2452080.5000000  314.770 58.350 1001.330
13954 2452080.7500000  316.340 58.820 1002.290
13954 2452081.0000000  318.270 59.610 1004.680
13954 2452081.2500000  320.250 61.010 1007.110
13954 2452081.5000000  321.430 62.290 1008.930
13954 2452081.7500000  322.400 62.730 1009.500
13954 2452082.0000000  322.690 63.100 1010.200
13954 2452082.2500000  321.850 62.980 1010.500
