17343 2452127.0000000  262.710 53.690 1003.280
17343 2452127.2500000  264.800 53.510 1004.700
17343 2452127.5000000  270.640 52.700 1005.290
17343 2452127.7500000  274.120 52.540 1005.290
17343 2452128.0000000  279.740 52.080 1004.810
17343 2452128.2500000  284.070 52.560 1002.510
17343 2452128.5000000  288.880 52.400 1000.020
17343 2452128.7500000  292.970 52.540 998.550
17343 2452129.0000000  296.070 52.320 996.200
17343 2452129.2500000  299.840 52.060 995.800
17343 2452129.5000000  306.170 53.580 995.750
17343 2452129.7500000  309.030 55.190 993.160
17343 2452130.0000000  310.030 56.630 992.030
17343 2452130.2500000  309.860 58.040 989.300
17343 2452130.5000000  308.400 59.260 989.620
17343 2452130.7500000  307.130 60.110 990.180
17343 2452131.0000000  305.720 60.890 991.040
17343 2452131.2500000  304.780 61.630 992.050
17343 2452131.5000000  303.560 61.980 993.650
17343 2452131.7500000  302.690 61.760 994.790
17343 2452132.0000000  302.280 61.300 996.520
