19039 2452108.2500000  283.960 40.390 1016.300
19039 2452108.5000000  284.020 39.740 1015.730
19039 2452108.7500000  282.540 39.300 1015.550
19039 2452109.0000000  282.650 38.860 1015.620
19039 2452109.2500000  280.710 35.560 1016.200
19039 2452109.5000000  280.990 35.280 1015.170
19039 2452109.7500000  286.600 37.370 1015.940
19039 2452110.0000000  288.540 36.680 1015.870
19039 2452110.2500000  290.470 37.130 1015.620
19039 2452110.5000000  294.670 38.010 1014.380
19039 2452110.7500000  296.160 38.510 1013.170
19039 2452111.0000000  298.350 39.480 1013.620
19039 2452111.2500000  299.140 40.170 1013.860
19039 2452111.5000000  300.030 40.380 1012.540
19039 2452111.7500000  301.250 41.270 1012.740
19039 2452112.0000000  303.520 42.750 1013.120
19039 2452112.2500000  304.240 43.050 1013.890
19039 2452112.5000000  306.110 44.550 1014.300
