26856 2452198.0000000  261.000 35.480 1012.630
26856 2452198.2500000  266.260 35.570 1017.600
26856 2452198.5000000  270.990 36.570 1016.410
26856 2452198.7500000  274.800 38.510 1012.940
26856 2452199.0000000  276.710 40.890 1009.220
26856 2452199.2500000  278.480 42.790 1005.640
26856 2452199.5000000  279.870 43.770 1004.860
26856 2452199.7500000  281.890 44.810 1001.730
26856 2452200.0000000  284.750 46.720 998.030
26856 2452200.2500000  287.240 48.390 994.190
26856 2452200.5000000  289.300 50.040 992.770
26856 2452200.7500000  291.120 51.990 991.110
26856 2452201.0000000  292.650 53.460 991.050
26856 2452201.2500000  295.200 54.810 990.880
26856 2452201.5000000  298.120 56.230 991.770
26856 2452201.7500000  299.740 57.380 990.510
26856 2452202.0000000  299.690 58.610 991.010
26856 2452202.2500000  297.780 59.580 992.430
26856 2452202.5000000  292.560 60.290 993.580
26856 2452202.7500000  289.620 61.220 994.500
26856 2452203.0000000  289.630 61.820 996.010
