18335 2452139.0000000  320.280 57.910 1002.580
18335 2452139.2500000  324.490 57.770 998.350
18335 2452139.5000000  327.820 58.680 994.760
18335 2452139.7500000  329.690 59.560 989.820
18335 2452140.0000000  329.770 60.330 987.430
18335 2452140.2500000  329.010 60.570 985.370
18335 2452140.5000000  329.020 60.010 984.620
18335 2452140.7500000  330.670 59.450 983.700
18335 2452141.0000000  332.420 59.410 984.690
18335 2452141.2500000  333.590 59.590 984.080
18335 2452141.5000000  334.830 59.780 985.330
18335 2452141.7500000  335.850 60.020 985.890
18335 2452142.0000000  336.800 60.630 985.760
18335 2452142.2500000  336.680 61.350 983.300
18335 2452142.5000000  335.420 62.060 981.360
18335 2452142.7500000  331.540 62.270 979.440
18335 2452143.0000000  329.020 61.640 978.210
18335 2452143.2500000  329.580 61.160 979.830
18335 2452143.5000000  332.210 61.790 981.970
18335 2452143.7500000  337.320 65.350 986.230
18335 2452144.0000000  339.270 66.340 995.090
18335 2452144.2500000  340.100 66.390 1000.770
18335 2452144.5000000  340.250 66.000 1003.160
