22577 2452148.5000000  329.100 45.670 1015.860
22577 2452148.7500000  331.390 46.300 1014.530
22577 2452149.0000000  332.040 43.910 1017.200
22577 2452149.2500000  333.400 43.020 1016.420
22577 2452149.5000000  334.140 42.690 1016.440
22577 2452149.7500000  335.050 40.910 1014.180
22577 2452150.0000000  335.070 40.870 1014.750
22577 2452150.2500000  335.130 40.020 1013.990
22577 2452150.5000000  334.920 39.420 1014.820
22577 2452150.7500000  333.500 38.560 1013.590
22577 2452151.0000000  332.490 37.160 1015.390
22577 2452151.2500000  331.870 36.450 1015.110
22577 2452151.5000000  331.740 35.860 1016.270
22577 2452151.7500000  331.970 35.760 1015.340
22577 2452152.0000000  332.000 36.460 1017.290
22577 2452152.2500000  331.980 36.770 1016.220
22577 2452152.5000000  331.780 37.270 1017.460
22577 2452152.7500000  331.650 37.470 1015.890
22577 2452153.0000000  330.710 38.040 1017.170
22577 2452153.2500000  331.130 38.160 1016.650
22577 2452153.5000000  330.980 38.160 1017.120
22577 2452153.7500000  331.680 37.800 1016.240
22577 2452154.0000000  331.570 37.410 1017.560
22577 2452154.2500000  331.090 37.110 1017.360
22577 2452154.5000000  331.980 36.010 1018.110
22577 2452154.7500000  333.110 34.920 1017.260
22577 2452155.0000000  332.960 34.980 1018.740
