11549 2452044.2500000  351.520 66.960 1015.180
11549 2452044.5000000  353.640 66.920 1013.200
11549 2452044.7500000  353.110 65.740 1009.450
11549 2452045.0000000  353.020 64.300 1006.860
11549 2452045.2500000  353.750 62.570 1004.180
11549 2452045.5000000  354.440 57.370 999.220
11549 2452045.7500000  354.660 55.300 995.720
11549 2452046.0000000  355.940 55.450 994.720
11549 2452046.2500000  356.740 55.570 995.260
11549 2452046.5000000  356.990 55.040 996.750
11549 2452046.7500000  358.090 53.250 997.070
11549 2452047.0000000  359.730 54.170 999.100
