28619 2452221.2500000  262.870 43.530 1013.580
28619 2452221.5000000  266.860 44.140 1013.560
28619 2452221.7500000  272.280 45.960 1012.380
28619 2452222.0000000  276.290 46.010 1009.440
28619 2452222.2500000  280.320 45.890 1006.420
28619 2452222.5000000  284.700 46.190 1005.490
28619 2452222.7500000  288.070 47.060 1005.700
28619 2452223.0000000  291.360 47.550 1006.580
28619 2452223.2500000  294.200 47.830 1005.150
28619 2452223.5000000  295.620 48.520 1002.980
28619 2452223.7500000  296.550 49.140 999.290
28619 2452224.0000000  297.200 49.820 997.160
28619 2452224.2500000  298.230 50.670 995.470
28619 2452224.5000000  300.000 52.170 994.650
28619 2452224.7500000  301.080 54.080 992.310
28619 2452225.0000000  302.160 55.760 991.070
28619 2452225.2500000  303.330 58.130 991.010
